d,pred_units,product_id,region_id
2026-02-23,52.76373291015625,P005,R04
2026-02-24,54.057125091552734,P005,R04
2026-02-25,54.346595764160156,P005,R04
2026-02-26,55.759647369384766,P005,R04
2026-02-27,57.43224334716797,P005,R04
2026-02-28,60.54450225830078,P005,R04
2026-02-01,58.2406005859375,P005,R05
2026-02-02,54.330474853515625,P005,R05
2026-02-03,54.63896942138672,P005,R05
2026-02-04,53.59335708618164,P005,R05
2026-02-05,56.51688766479492,P005,R05
2026-02-06,56.72920227050781,P005,R05
2026-02-07,59.208614349365234,P005,R05
2026-02-08,65.56294250488281,P005,R05
2026-02-09,54.048309326171875,P005,R05
2026-02-10,57.7956428527832,P005,R05
2026-02-11,56.9185676574707,P005,R05
2026-02-12,58.55781936645508,P005,R05
2026-02-13,60.3715934753418,P005,R05
2026-02-14,63.95358657836914,P005,R05
2026-02-15,63.21915054321289,P005,R05
2026-02-16,54.971214294433594,P005,R05
2026-02-17,55.100399017333984,P005,R05
2026-02-18,55.49092102050781,P005,R05
2026-02-19,57.04676055908203,P005,R05
2026-02-20,58.0879020690918,P005,R05
2026-02-21,60.57161331176758,P005,R05
2026-02-22,61.36505126953125,P005,R05
2026-02-23,52.96480941772461,P005,R05
2026-02-24,54.36741256713867,P005,R05
2026-02-25,55.05785369873047,P005,R05
2026-02-26,55.79066848754883,P005,R05
2026-02-27,57.32706069946289,P005,R05
2026-02-28,60.73286819458008,P005,R05
2026-02-01,44.28160858154297,P006,R01
2026-02-02,40.78267288208008,P006,R01
2026-02-03,41.382511138916016,P006,R01
2026-02-04,42.83460998535156,P006,R01
2026-02-05,44.464717864990234,P006,R01
2026-02-06,46.32554626464844,P006,R01
2026-02-07,47.23289489746094,P006,R01
2026-02-08,45.12987518310547,P006,R01
2026-02-09,42.08552932739258,P006,R01
2026-02-10,42.801902770996094,P006,R01
2026-02-11,43.86564636230469,P006,R01
2026-02-12,44.15657043457031,P006,R01
2026-02-13,45.013545989990234,P006,R01
2026-02-14,45.9412727355957,P006,R01
2026-02-15,45.60324478149414,P006,R01
2026-02-16,42.56040573120117,P006,R01
2026-02-17,43.06499099731445,P006,R01
2026-02-18,44.33235168457031,P006,R01
2026-02-19,44.730899810791016,P006,R01
2026-02-20,45.71678161621094,P006,R01
2026-02-21,46.896636962890625,P006,R01
2026-02-22,44.721595764160156,P006,R01
2026-02-23,42.49762725830078,P006,R01
2026-02-24,43.06499099731445,P006,R01
2026-02-25,44.11577606201172,P006,R01
2026-02-26,44.39986801147461,P006,R01
2026-02-27,45.37522506713867,P006,R01
2026-02-28,46.11731719970703,P006,R01
2026-02-01,52.06415557861328,P006,R02
2026-02-02,44.49213409423828,P006,R02
2026-02-03,46.320159912109375,P006,R02
2026-02-04,47.952152252197266,P006,R02
2026-02-05,48.038551330566406,P006,R02
2026-02-06,49.55768585205078,P006,R02
2026-02-07,53.16876983642578,P006,R02
2026-02-08,50.371498107910156,P006,R02
2026-02-09,47.43442153930664,P006,R02
2026-02-10,45.1350212097168,P006,R02
2026-02-11,46.95574188232422,P006,R02
2026-02-12,46.84285354614258,P006,R02
2026-02-13,48.50946807861328,P006,R02
2026-02-14,51.31959915161133,P006,R02
2026-02-15,50.041587829589844,P006,R02
2026-02-16,46.096153259277344,P006,R02
2026-02-17,46.7563591003418,P006,R02
2026-02-18,47.94380187988281,P006,R02
2026-02-19,49.8597412109375,P006,R02
2026-02-20,51.57015609741211,P006,R02
2026-02-21,51.42768096923828,P006,R02
2026-02-22,51.50235366821289,P006,R02
2026-02-23,47.69757843017578,P006,R02
2026-02-24,47.93266677856445,P006,R02
2026-02-25,49.755104064941406,P006,R02
2026-02-26,50.9891357421875,P006,R02
2026-02-27,51.698326110839844,P006,R02
2026-02-28,54.256099700927734,P006,R02
2026-02-01,51.110679626464844,P006,R03
2026-02-02,46.760032653808594,P006,R03
2026-02-03,45.284820556640625,P006,R03
2026-02-04,48.27716064453125,P006,R03
2026-02-05,47.898590087890625,P006,R03
2026-02-06,48.931209564208984,P006,R03
2026-02-07,53.15127944946289,P006,R03
2026-02-08,51.51359939575195,P006,R03
2026-02-09,45.94652557373047,P006,R03
2026-02-10,46.20724105834961,P006,R03
2026-02-11,48.145755767822266,P006,R03
2026-02-12,47.923763275146484,P006,R03
2026-02-13,52.55195617675781,P006,R03
2026-02-14,52.41514205932617,P006,R03
2026-02-15,51.39072036743164,P006,R03
2026-02-16,47.213279724121094,P006,R03
2026-02-17,47.381961822509766,P006,R03
2026-02-18,49.44468688964844,P006,R03
2026-02-19,50.955474853515625,P006,R03
2026-02-20,51.98957824707031,P006,R03
2026-02-21,55.14773178100586,P006,R03
2026-02-22,53.222530364990234,P006,R03
2026-02-23,48.72541809082031,P006,R03
2026-02-24,48.91771697998047,P006,R03
2026-02-25,50.0859489440918,P006,R03
2026-02-26,50.930206298828125,P006,R03
2026-02-27,51.816978454589844,P006,R03
2026-02-28,52.74540328979492,P006,R03
2026-02-01,47.52805709838867,P006,R04
2026-02-02,43.38956069946289,P006,R04
2026-02-03,42.796077728271484,P006,R04
2026-02-04,44.76680374145508,P006,R04
2026-02-05,45.248779296875,P006,R04
2026-02-06,45.8536376953125,P006,R04
2026-02-07,49.352596282958984,P006,R04
2026-02-08,47.83097839355469,P006,R04
2026-02-09,43.563018798828125,P006,R04
2026-02-10,44.43064880371094,P006,R04
2026-02-11,47.12274169921875,P006,R04
2026-02-12,46.79390335083008,P006,R04
2026-02-13,47.9256591796875,P006,R04
2026-02-14,48.38505172729492,P006,R04
2026-02-15,50.01410675048828,P006,R04
2026-02-16,42.19371032714844,P006,R04
2026-02-17,44.4679069519043,P006,R04
2026-02-18,46.93071746826172,P006,R04
2026-02-19,49.14503479003906,P006,R04
2026-02-20,50.15574645996094,P006,R04
2026-02-21,52.3881950378418,P006,R04
2026-02-22,51.1163215637207,P006,R04
2026-02-23,46.937408447265625,P006,R04
2026-02-24,48.74024200439453,P006,R04
2026-02-25,48.46056365966797,P006,R04
2026-02-26,49.050628662109375,P006,R04
2026-02-27,48.97100830078125,P006,R04
2026-02-28,52.95826721191406,P006,R04
2026-02-01,49.68274688720703,P006,R05
2026-02-02,44.120304107666016,P006,R05
2026-02-03,44.59669494628906,P006,R05
2026-02-04,47.863155364990234,P006,R05
2026-02-05,47.469154357910156,P006,R05
2026-02-06,49.548866271972656,P006,R05
2026-02-07,52.27793502807617,P006,R05
2026-02-08,50.981361389160156,P006,R05
2026-02-09,45.74566650390625,P006,R05
2026-02-10,45.38724899291992,P006,R05
2026-02-11,47.33256530761719,P006,R05
2026-02-12,49.7127571105957,P006,R05
2026-02-13,51.67393493652344,P006,R05
2026-02-14,51.156166076660156,P006,R05
2026-02-15,52.72286605834961,P006,R05
2026-02-16,45.50444030761719,P006,R05
2026-02-17,47.153358459472656,P006,R05
2026-02-18,50.03853988647461,P006,R05
2026-02-19,50.76093292236328,P006,R05
2026-02-20,51.80653381347656,P006,R05
2026-02-21,53.79975891113281,P006,R05
2026-02-22,53.4481201171875,P006,R05
2026-02-23,52.89191818237305,P006,R05
2026-02-24,46.05229568481445,P006,R05
2026-02-25,48.79747772216797,P006,R05
2026-02-26,50.51004409790039,P006,R05
2026-02-27,51.02436065673828,P006,R05
2026-02-28,53.49910354614258,P006,R05
2026-02-01,75.0836410522461,P007,R01
2026-02-02,66.42369842529297,P007,R01
2026-02-03,68.52140808105469,P007,R01
2026-02-04,69.18811798095703,P007,R01
2026-02-05,70.80648803710938,P007,R01
2026-02-06,71.26167297363281,P007,R01
2026-02-07,75.14506530761719,P007,R01
2026-02-08,74.29331970214844,P007,R01
2026-02-09,69.72434997558594,P007,R01
2026-02-10,68.71906280517578,P007,R01
2026-02-11,70.52165985107422,P007,R01
2026-02-12,74.40594482421875,P007,R01
2026-02-13,74.65888214111328,P007,R01
2026-02-14,77.8204574584961,P007,R01
2026-02-15,75.35308074951172,P007,R01
2026-02-16,68.49739837646484,P007,R01
2026-02-17,70.15542602539062,P007,R01
2026-02-18,72.2204360961914,P007,R01
2026-02-19,74.1176986694336,P007,R01
2026-02-20,74.84632873535156,P007,R01
2026-02-21,76.86522674560547,P007,R01
2026-02-22,77.65855407714844,P007,R01
2026-02-23,73.29661560058594,P007,R01
2026-02-24,70.67162322998047,P007,R01
2026-02-25,72.2385025024414,P007,R01
2026-02-26,74.22789764404297,P007,R01
2026-02-27,75.54716491699219,P007,R01
2026-02-28,79.01419067382812,P007,R01
2026-02-01,105.05108642578125,P007,R02
2026-02-02,92.26302337646484,P007,R02
2026-02-03,94.20722198486328,P007,R02
2026-02-04,96.06291961669922,P007,R02
2026-02-05,103.82872009277344,P007,R02
2026-02-06,112.64955139160156,P007,R02
2026-02-07,113.90213775634766,P007,R02
2026-02-08,109.73338317871094,P007,R02
2026-02-09,92.58003997802734,P007,R02
2026-02-10,93.28533935546875,P007,R02
2026-02-11,96.45010375976562,P007,R02
2026-02-12,98.43720245361328,P007,R02
2026-02-13,106.32066345214844,P007,R02
2026-02-14,106.32624053955078,P007,R02
2026-02-15,108.2010269165039,P007,R02
2026-02-16,93.21318054199219,P007,R02
2026-02-17,99.0999526977539,P007,R02
2026-02-18,101.50733184814453,P007,R02
2026-02-19,104.5511703491211,P007,R02
2026-02-20,114.43914794921875,P007,R02
2026-02-21,115.58529663085938,P007,R02
2026-02-22,110.5565414428711,P007,R02
2026-02-23,99.61233520507812,P007,R02
2026-02-24,97.2697982788086,P007,R02
2026-02-25,103.20602416992188,P007,R02
2026-02-26,101.24547576904297,P007,R02
2026-02-27,103.42417907714844,P007,R02
2026-02-28,112.3562240600586,P007,R02
2026-02-01,92.65985107421875,P007,R03
2026-02-02,80.54238891601562,P007,R03
2026-02-03,84.00135803222656,P007,R03
2026-02-04,87.58106231689453,P007,R03
2026-02-05,86.29638671875,P007,R03
2026-02-06,93.01847076416016,P007,R03
2026-02-07,93.85116577148438,P007,R03
2026-02-08,94.41663360595703,P007,R03
2026-02-09,84.28529357910156,P007,R03
2026-02-10,84.3553466796875,P007,R03
2026-02-11,90.60114288330078,P007,R03
2026-02-12,93.2476806640625,P007,R03
2026-02-13,99.19686889648438,P007,R03
2026-02-14,99.10591125488281,P007,R03
2026-02-15,100.69975280761719,P007,R03
2026-02-16,83.87043762207031,P007,R03
2026-02-17,88.15777587890625,P007,R03
2026-02-18,91.36821746826172,P007,R03
2026-02-19,93.31510162353516,P007,R03
2026-02-20,99.4808578491211,P007,R03
2026-02-21,100.92986297607422,P007,R03
2026-02-22,99.98502349853516,P007,R03
2026-02-23,82.94548797607422,P007,R03
2026-02-24,87.1661148071289,P007,R03
2026-02-25,86.43878936767578,P007,R03
2026-02-26,87.88426208496094,P007,R03
2026-02-27,91.28430938720703,P007,R03
2026-02-28,92.394775390625,P007,R03
2026-02-01,87.76841735839844,P007,R04
2026-02-02,76.6571273803711,P007,R04
2026-02-03,84.03528594970703,P007,R04
2026-02-04,80.31184387207031,P007,R04
2026-02-05,83.30181884765625,P007,R04
2026-02-06,89.17903900146484,P007,R04
2026-02-07,89.96797180175781,P007,R04
2026-02-08,88.86250305175781,P007,R04
2026-02-09,79.58597564697266,P007,R04
2026-02-10,84.28309631347656,P007,R04
2026-02-11,79.83802032470703,P007,R04
2026-02-12,86.88485717773438,P007,R04
2026-02-13,91.71781921386719,P007,R04
2026-02-14,90.95245361328125,P007,R04
2026-02-15,90.55830383300781,P007,R04
2026-02-16,84.96825408935547,P007,R04
2026-02-17,87.00990295410156,P007,R04
2026-02-18,87.96234893798828,P007,R04
2026-02-19,111.72740936279297,P007,R04
2026-02-20,94.1074447631836,P007,R04
2026-02-21,95.42793273925781,P007,R04
2026-02-22,92.48553466796875,P007,R04
2026-02-23,85.48878479003906,P007,R04
2026-02-24,86.73251342773438,P007,R04
2026-02-25,88.06184387207031,P007,R04
2026-02-26,86.34848022460938,P007,R04
2026-02-27,102.37115478515625,P007,R04
2026-02-28,94.58771514892578,P007,R04
2026-02-01,80.05921173095703,P007,R05
2026-02-02,72.1710433959961,P007,R05
2026-02-03,73.06914520263672,P007,R05
2026-02-04,72.86375427246094,P007,R05
2026-02-05,74.85243225097656,P007,R05
2026-02-06,79.927978515625,P007,R05
2026-02-07,82.04752349853516,P007,R05
2026-02-08,79.68025207519531,P007,R05
2026-02-09,73.40606689453125,P007,R05
2026-02-10,79.34835052490234,P007,R05
2026-02-11,82.47828674316406,P007,R05
2026-02-12,76.93926239013672,P007,R05
2026-02-13,78.57974243164062,P007,R05
2026-02-14,80.95144653320312,P007,R05
2026-02-15,82.13496398925781,P007,R05
2026-02-16,72.83855438232422,P007,R05
2026-02-17,78.23226928710938,P007,R05
2026-02-18,78.34011840820312,P007,R05
2026-02-19,77.7838363647461,P007,R05
2026-02-20,78.32852172851562,P007,R05
2026-02-21,83.39651489257812,P007,R05
2026-02-22,81.6932144165039,P007,R05
2026-02-23,72.79212951660156,P007,R05
2026-02-24,76.71278381347656,P007,R05
2026-02-25,80.61492156982422,P007,R05
2026-02-26,77.38494873046875,P007,R05
2026-02-27,79.80533599853516,P007,R05
2026-02-28,83.24357604980469,P007,R05
2026-02-01,102.18447875976562,P008,R01
2026-02-02,92.56541442871094,P008,R01
2026-02-03,97.86714935302734,P008,R01
2026-02-04,97.94642639160156,P008,R01
2026-02-05,98.90987396240234,P008,R01
2026-02-06,103.01924896240234,P008,R01
2026-02-07,105.37906646728516,P008,R01
2026-02-08,110.83618927001953,P008,R01
2026-02-09,97.73106384277344,P008,R01
2026-02-10,102.5179214477539,P008,R01
2026-02-11,107.88671112060547,P008,R01
2026-02-12,105.84996032714844,P008,R01
2026-02-13,113.55529022216797,P008,R01
2026-02-14,117.42536926269531,P008,R01
2026-02-15,106.67845916748047,P008,R01
2026-02-16,99.54361724853516,P008,R01
2026-02-17,104.30006408691406,P008,R01
2026-02-18,102.63475799560547,P008,R01
2026-02-19,109.77593994140625,P008,R01
2026-02-20,106.33377838134766,P008,R01
2026-02-21,107.27725982666016,P008,R01
2026-02-22,118.3927001953125,P008,R01
2026-02-23,105.79641723632812,P008,R01
2026-02-24,103.56436920166016,P008,R01
2026-02-25,100.28230285644531,P008,R01
2026-02-26,103.19667053222656,P008,R01
2026-02-27,107.0987548828125,P008,R01
2026-02-28,113.49774932861328,P008,R01
2026-02-01,119.68205261230469,P008,R02
2026-02-02,104.16098022460938,P008,R02
2026-02-03,111.89240264892578,P008,R02
2026-02-04,112.77568817138672,P008,R02
2026-02-05,115.32337951660156,P008,R02
2026-02-06,114.00370025634766,P008,R02
2026-02-07,118.45116424560547,P008,R02
2026-02-08,122.58258819580078,P008,R02
2026-02-09,111.16442108154297,P008,R02
2026-02-10,120.20857238769531,P008,R02
2026-02-11,113.9534912109375,P008,R02
2026-02-12,125.63629913330078,P008,R02
2026-02-13,119.2358169555664,P008,R02
2026-02-14,122.29459381103516,P008,R02
2026-02-15,123.21368408203125,P008,R02
2026-02-16,108.30047607421875,P008,R02
2026-02-17,102.77570343017578,P008,R02
2026-02-18,106.96900177001953,P008,R02
2026-02-19,110.57274627685547,P008,R02
2026-02-20,119.31918334960938,P008,R02
2026-02-21,124.06002807617188,P008,R02
2026-02-22,127.1974868774414,P008,R02
2026-02-23,106.30947875976562,P008,R02
2026-02-24,114.00820922851562,P008,R02
2026-02-25,115.05501556396484,P008,R02
2026-02-26,120.60343933105469,P008,R02
2026-02-27,111.76194763183594,P008,R02
2026-02-28,123.18278503417969,P008,R02
2026-02-01,112.42121124267578,P008,R03
2026-02-02,107.01484680175781,P008,R03
2026-02-03,111.98881530761719,P008,R03
2026-02-04,107.29267120361328,P008,R03
2026-02-05,108.87589263916016,P008,R03
2026-02-06,115.43598175048828,P008,R03
2026-02-07,127.77581787109375,P008,R03
2026-02-08,118.55458068847656,P008,R03
2026-02-09,107.04759216308594,P008,R03
2026-02-10,109.13382720947266,P008,R03
2026-02-11,111.88023376464844,P008,R03
2026-02-12,116.86266326904297,P008,R03
2026-02-13,118.95722198486328,P008,R03
2026-02-14,126.91165924072266,P008,R03
2026-02-15,122.80288696289062,P008,R03
2026-02-16,108.27123260498047,P008,R03
2026-02-17,111.45390319824219,P008,R03
2026-02-18,117.00300598144531,P008,R03
2026-02-19,121.21390533447266,P008,R03
2026-02-20,116.94859313964844,P008,R03
2026-02-21,127.19073486328125,P008,R03
2026-02-22,120.19568634033203,P008,R03
2026-02-23,111.94234466552734,P008,R03
2026-02-24,105.80783081054688,P008,R03
2026-02-25,106.98582458496094,P008,R03
2026-02-26,118.07119750976562,P008,R03
2026-02-27,116.87886047363281,P008,R03
2026-02-28,121.51660919189453,P008,R03
2026-02-01,114.91834259033203,P008,R04
2026-02-02,96.26766967773438,P008,R04
2026-02-03,96.683837890625,P008,R04
2026-02-04,99.1949462890625,P008,R04
2026-02-05,97.48949432373047,P008,R04
2026-02-06,102.89356994628906,P008,R04
2026-02-07,104.70872497558594,P008,R04
2026-02-08,102.18570709228516,P008,R04
2026-02-09,101.01641082763672,P008,R04
2026-02-10,107.23786163330078,P008,R04
2026-02-11,106.78010559082031,P008,R04
2026-02-12,109.25476837158203,P008,R04
2026-02-13,116.295654296875,P008,R04
2026-02-14,110.89183807373047,P008,R04
2026-02-15,96.64824676513672,P008,R04
2026-02-16,100.73865509033203,P008,R04
2026-02-17,106.55946350097656,P008,R04
2026-02-18,102.68372344970703,P008,R04
2026-02-19,105.06536865234375,P008,R04
2026-02-20,104.36323547363281,P008,R04
2026-02-21,111.92150115966797,P008,R04
2026-02-22,110.22062683105469,P008,R04
2026-02-23,108.94219207763672,P008,R04
2026-02-24,111.56869506835938,P008,R04
2026-02-25,107.59998321533203,P008,R04
2026-02-26,108.44325256347656,P008,R04
2026-02-27,113.52043914794922,P008,R04
2026-02-28,120.89812469482422,P008,R04
2026-02-01,107.96175384521484,P008,R05
2026-02-02,95.11121368408203,P008,R05
2026-02-03,99.02613830566406,P008,R05
2026-02-04,101.32890319824219,P008,R05
2026-02-05,104.23289489746094,P008,R05
2026-02-06,105.23914337158203,P008,R05
2026-02-07,113.57521057128906,P008,R05
2026-02-08,110.68207550048828,P008,R05
2026-02-09,100.75054931640625,P008,R05
2026-02-10,103.63772583007812,P008,R05
2026-02-11,106.56512451171875,P008,R05
2026-02-12,108.7320785522461,P008,R05
2026-02-13,116.44905853271484,P008,R05
2026-02-14,113.6181411743164,P008,R05
2026-02-15,117.52749633789062,P008,R05
2026-02-16,105.80310821533203,P008,R05
2026-02-17,97.46390533447266,P008,R05
2026-02-18,107.53410339355469,P008,R05
2026-02-19,103.59368896484375,P008,R05
2026-02-20,103.01386260986328,P008,R05
2026-02-21,108.06681823730469,P008,R05
2026-02-22,106.4144058227539,P008,R05
2026-02-23,104.9825210571289,P008,R05
2026-02-24,111.87419891357422,P008,R05
2026-02-25,108.32735443115234,P008,R05
2026-02-26,109.960205078125,P008,R05
2026-02-27,113.75629425048828,P008,R05
2026-02-28,116.24755859375,P008,R05
2026-02-01,94.98356628417969,P009,R01
2026-02-02,85.20510864257812,P009,R01
2026-02-03,92.45736694335938,P009,R01
2026-02-04,90.0595703125,P009,R01
2026-02-05,89.20965576171875,P009,R01
2026-02-06,97.09942626953125,P009,R01
2026-02-07,99.70545196533203,P009,R01
2026-02-08,99.43585968017578,P009,R01
2026-02-09,87.41851806640625,P009,R01
2026-02-10,95.81391906738281,P009,R01
2026-02-11,93.75220489501953,P009,R01
2026-02-12,99.4296646118164,P009,R01
2026-02-13,106.59247589111328,P009,R01
2026-02-14,104.32238006591797,P009,R01
2026-02-15,103.57046508789062,P009,R01
2026-02-16,92.85113525390625,P009,R01
2026-02-17,103.20814514160156,P009,R01
2026-02-18,101.76619720458984,P009,R01
2026-02-19,102.0534439086914,P009,R01
2026-02-20,109.76201629638672,P009,R01
2026-02-21,113.04345703125,P009,R01
2026-02-22,112.36597442626953,P009,R01
2026-02-23,100.52822875976562,P009,R01
2026-02-24,104.10902404785156,P009,R01
2026-02-25,102.56661987304688,P009,R01
2026-02-26,101.68060302734375,P009,R01
2026-02-27,104.36099243164062,P009,R01
2026-02-28,103.52191925048828,P009,R01
2026-02-01,109.26714324951172,P009,R02
2026-02-02,97.45197296142578,P009,R02
2026-02-03,99.07302856445312,P009,R02
2026-02-04,98.39678955078125,P009,R02
2026-02-05,105.43310546875,P009,R02
2026-02-06,113.58069610595703,P009,R02
2026-02-07,113.59548950195312,P009,R02
2026-02-08,115.50696563720703,P009,R02
2026-02-09,98.68756103515625,P009,R02
2026-02-10,106.10796356201172,P009,R02
2026-02-11,104.49818420410156,P009,R02
2026-02-12,112.61421966552734,P009,R02
2026-02-13,117.76313018798828,P009,R02
2026-02-14,118.49098205566406,P009,R02
2026-02-15,119.13017272949219,P009,R02
2026-02-16,100.19010162353516,P009,R02
2026-02-17,106.60194396972656,P009,R02
2026-02-18,109.43580627441406,P009,R02
2026-02-19,112.57427978515625,P009,R02
2026-02-20,117.04004669189453,P009,R02
2026-02-21,116.19161224365234,P009,R02
2026-02-22,116.6661605834961,P009,R02
2026-02-23,107.01972961425781,P009,R02
2026-02-24,100.82417297363281,P009,R02
2026-02-25,105.93550872802734,P009,R02
2026-02-26,110.396240234375,P009,R02
2026-02-27,115.08268737792969,P009,R02
2026-02-28,117.64240264892578,P009,R02
2026-02-01,104.2418441772461,P009,R03
2026-02-02,95.73698425292969,P009,R03
2026-02-03,95.37915802001953,P009,R03
2026-02-04,98.93245697021484,P009,R03
2026-02-05,99.99456787109375,P009,R03
2026-02-06,105.35081481933594,P009,R03
2026-02-07,113.32832336425781,P009,R03
2026-02-08,110.7252426147461,P009,R03
2026-02-09,94.45447540283203,P009,R03
2026-02-10,100.90519714355469,P009,R03
2026-02-11,102.37366485595703,P009,R03
2026-02-12,105.79680633544922,P009,R03
2026-02-13,114.5589828491211,P009,R03
2026-02-14,113.19609832763672,P009,R03
2026-02-15,115.26561737060547,P009,R03
2026-02-16,95.87159729003906,P009,R03
2026-02-17,101.72657775878906,P009,R03
2026-02-18,104.76126098632812,P009,R03
2026-02-19,107.15343475341797,P009,R03
2026-02-20,106.10353088378906,P009,R03
2026-02-21,110.93627166748047,P009,R03
2026-02-22,111.81144714355469,P009,R03
2026-02-23,101.83027648925781,P009,R03
2026-02-24,108.28578186035156,P009,R03
2026-02-25,108.63672637939453,P009,R03
2026-02-26,109.17216491699219,P009,R03
2026-02-27,114.8848648071289,P009,R03
2026-02-28,120.43350219726562,P009,R03
2026-02-01,100.48367309570312,P009,R04
2026-02-02,90.56500244140625,P009,R04
2026-02-03,94.34983825683594,P009,R04
2026-02-04,97.09319305419922,P009,R04
2026-02-05,100.17247009277344,P009,R04
2026-02-06,104.41117095947266,P009,R04
2026-02-07,107.73977661132812,P009,R04
2026-02-08,107.48838806152344,P009,R04
2026-02-09,95.54985809326172,P009,R04
2026-02-10,105.8441390991211,P009,R04
2026-02-11,105.4618911743164,P009,R04
2026-02-12,107.50196838378906,P009,R04
2026-02-13,110.66679382324219,P009,R04
2026-02-14,120.66443634033203,P009,R04
2026-02-15,109.9513931274414,P009,R04
2026-02-16,96.3154067993164,P009,R04
2026-02-17,106.46273040771484,P009,R04
2026-02-18,113.0528793334961,P009,R04
2026-02-19,110.43445587158203,P009,R04
2026-02-20,115.86981201171875,P009,R04
2026-02-21,122.37220001220703,P009,R04
2026-02-22,119.99093627929688,P009,R04
2026-02-23,97.61410522460938,P009,R04
2026-02-24,107.85871124267578,P009,R04
2026-02-25,101.71161651611328,P009,R04
2026-02-26,103.26154327392578,P009,R04
2026-02-27,103.38876342773438,P009,R04
2026-02-28,105.42679595947266,P009,R04
2026-02-01,94.99138641357422,P009,R05
2026-02-02,82.951904296875,P009,R05
2026-02-03,85.00032043457031,P009,R05
2026-02-04,85.22197723388672,P009,R05
2026-02-05,90.33065032958984,P009,R05
2026-02-06,94.94752502441406,P009,R05
2026-02-07,93.62554168701172,P009,R05
2026-02-08,94.45514678955078,P009,R05
2026-02-09,85.7256851196289,P009,R05
2026-02-10,87.43638610839844,P009,R05
2026-02-11,94.47362518310547,P009,R05
2026-02-12,119.49618530273438,P009,R05
2026-02-13,94.8587875366211,P009,R05
2026-02-14,97.3278579711914,P009,R05
2026-02-15,97.0599365234375,P009,R05
2026-02-16,83.70814514160156,P009,R05
2026-02-17,88.60733032226562,P009,R05
2026-02-18,89.28657531738281,P009,R05
2026-02-19,89.93975830078125,P009,R05
2026-02-20,100.56185913085938,P009,R05
2026-02-21,102.62499237060547,P009,R05
2026-02-22,95.84566497802734,P009,R05
2026-02-23,84.98060607910156,P009,R05
2026-02-24,87.2583999633789,P009,R05
2026-02-25,90.45135498046875,P009,R05
2026-02-26,93.2526626586914,P009,R05
2026-02-27,97.89561462402344,P009,R05
2026-02-28,99.3527603149414,P009,R05
2026-02-01,111.6935806274414,P010,R01
2026-02-02,105.25471496582031,P010,R01
2026-02-03,105.86212921142578,P010,R01
2026-02-04,104.93205261230469,P010,R01
2026-02-05,107.62867736816406,P010,R01
2026-02-06,106.77052307128906,P010,R01
2026-02-07,120.23261260986328,P010,R01
2026-02-08,105.5710678100586,P010,R01
2026-02-09,100.50381469726562,P010,R01
2026-02-10,108.20323181152344,P010,R01
2026-02-11,121.02054595947266,P010,R01
2026-02-12,119.16515350341797,P010,R01
2026-02-13,116.76741790771484,P010,R01
2026-02-14,111.69171142578125,P010,R01
2026-02-15,119.64501190185547,P010,R01
2026-02-16,111.42388153076172,P010,R01
2026-02-17,112.4931640625,P010,R01
2026-02-18,121.57054138183594,P010,R01
2026-02-19,121.06648254394531,P010,R01
2026-02-20,120.59540557861328,P010,R01
2026-02-21,126.889404296875,P010,R01
2026-02-22,119.93251037597656,P010,R01
2026-02-23,104.59054565429688,P010,R01
2026-02-24,108.39418029785156,P010,R01
2026-02-25,104.04789733886719,P010,R01
2026-02-26,108.72916412353516,P010,R01
2026-02-27,113.13886260986328,P010,R01
2026-02-28,121.7686767578125,P010,R01
2026-02-01,140.6797637939453,P010,R02
2026-02-02,124.05631256103516,P010,R02
2026-02-03,122.97931671142578,P010,R02
2026-02-04,126.8796157836914,P010,R02
2026-02-05,134.62155151367188,P010,R02
2026-02-06,124.56736755371094,P010,R02
2026-02-07,152.74961853027344,P010,R02
2026-02-08,128.05490112304688,P010,R02
2026-02-09,111.41976165771484,P010,R02
2026-02-10,116.50370788574219,P010,R02
2026-02-11,119.05006408691406,P010,R02
2026-02-12,130.49559020996094,P010,R02
2026-02-13,127.66807556152344,P010,R02
2026-02-14,137.26600646972656,P010,R02
2026-02-15,123.23075866699219,P010,R02
2026-02-16,113.0555191040039,P010,R02
2026-02-17,109.23670196533203,P010,R02
2026-02-18,115.92071533203125,P010,R02
2026-02-19,115.61280822753906,P010,R02
2026-02-20,121.77034759521484,P010,R02
2026-02-21,131.16537475585938,P010,R02
2026-02-22,122.29633331298828,P010,R02
2026-02-23,102.42832946777344,P010,R02
2026-02-24,117.60519409179688,P010,R02
2026-02-25,114.9926986694336,P010,R02
2026-02-26,108.6941146850586,P010,R02
2026-02-27,121.05472564697266,P010,R02
2026-02-28,124.23210906982422,P010,R02
2026-02-01,130.6734161376953,P010,R03
2026-02-02,113.3038330078125,P010,R03
2026-02-03,118.65003967285156,P010,R03
2026-02-04,123.85951232910156,P010,R03
2026-02-05,113.9906005859375,P010,R03
2026-02-06,126.52545166015625,P010,R03
2026-02-07,122.90412902832031,P010,R03
2026-02-08,128.17919921875,P010,R03
2026-02-09,116.14575958251953,P010,R03
2026-02-10,119.95301818847656,P010,R03
2026-02-11,121.92906951904297,P010,R03
2026-02-12,124.59984588623047,P010,R03
2026-02-13,130.17990112304688,P010,R03
2026-02-14,127.63909149169922,P010,R03
2026-02-15,125.55403900146484,P010,R03
2026-02-16,114.76367950439453,P010,R03
